cust_id,txn_date_time,product_id,purchased_qty,product_unit_price,order_value
cust1224267,2018.05.20 AD at 18:20:49 IST,ghee,4,44,88
cust1224267,2018.05.20 AD at 18:20:49 IST,red chilli,10,44,44
cust1224267,2018.05.20 AD at 18:20:49 IST,salt,12,44,88
cust1224267,2018.05.20 AD at 18:20:49 IST,jeera,15,44,132
cust1224267,2018.05.20 AD at 18:20:49 IST,garam masala,13,44,176
cust1224267,2018.05.20 AD at 18:20:49 IST,jeera powder,6,44,220
cust1224267,2018.05.20 AD at 18:20:49 IST,coriander powder,9,44,264
cust1224267,2018.05.20 AD at 18:20:49 IST,glass,8,44,44
cust1224267,2018.05.20 AD at 18:20:49 IST,cup,17,44,88
cust1224267,2018.05.20 AD at 18:20:49 IST,plate,17,44,132
cust1224267,2018.05.20 AD at 18:20:49 IST,spoons,8,44,176
cust1224267,2018.05.20 AD at 18:20:49 IST,face cream,9,44,44
cust1224267,2018.05.20 AD at 18:20:49 IST,face pack,25,44,88
cust1224267,2018.05.20 AD at 18:20:49 IST,multani mitti,7,44,132
cust1224267,2018.05.20 AD at 18:20:49 IST,soap,18,44,176
cust1224267,2018.05.20 AD at 18:20:49 IST,Nest Bread,30,44,44
cust1224267,2018.05.20 AD at 18:20:49 IST,kurkure,5,44,44
cust1224267,2018.05.20 AD at 18:20:49 IST,biscuit,18,44,88
cust1224267,2018.05.20 AD at 18:20:49 IST,makhana,21,44,132
cust1224267,2018.05.20 AD at 18:20:49 IST,chips,7,44,176
cust1224267,2018.05.20 AD at 18:20:49 IST,green chilli,21,44,44
cust1224267,2018.05.20 AD at 18:20:49 IST,potato raw,17,44,88
cust1224267,2018.05.20 AD at 18:20:49 IST,onion raw,26,44,132
cust1224267,2018.05.20 AD at 18:20:49 IST,cauli flower,28,44,176
cust1226467,2018.05.20 AD at 18:20:49 IST,Amul Butter,17,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,1,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,wheat atta,29,48,144
cust1226467,2018.05.20 AD at 18:20:49 IST,baadam,20,48,192
cust1226467,2018.05.20 AD at 18:20:49 IST,kaju,18,48,240
cust1226467,2018.05.20 AD at 18:20:49 IST,toor daal,11,48,288
cust1226467,2018.05.20 AD at 18:20:49 IST,malka daal,10,48,336
cust1226467,2018.05.20 AD at 18:20:49 IST,urad daal,7,48,384
cust1226467,2018.05.20 AD at 18:20:49 IST,rice,20,48,432
cust1226467,2018.05.20 AD at 18:20:49 IST,paneer,10,48,480
cust1226467,2018.05.20 AD at 18:20:49 IST,sugar,8,48,528
cust1226467,2018.05.20 AD at 18:20:49 IST,tea leafs,22,48,576
cust1226467,2018.05.20 AD at 18:20:49 IST,coffee,23,48,624
cust1226467,2018.05.20 AD at 18:20:49 IST,lizzat papad,25,48,672
cust1226467,2018.05.20 AD at 18:20:49 IST,maida,6,48,720
cust1226467,2018.05.20 AD at 18:20:49 IST,rawa,20,48,768
cust1226467,2018.05.20 AD at 18:20:49 IST,curd,25,48,816
cust1226467,2018.05.20 AD at 18:20:49 IST,musturd oil,18,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,ghee,21,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,face cream,18,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,face pack,23,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,multani mitti,1,48,144
cust1226467,2018.05.20 AD at 18:20:49 IST,soap,1,48,192
cust1226467,2018.05.20 AD at 18:20:49 IST,Nest Bread,13,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,coca cola,29,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,pepsi,23,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,soda water,9,48,144
cust1226467,2018.05.20 AD at 18:20:49 IST,rasna,28,48,192
cust1226467,2018.05.20 AD at 18:20:49 IST,ice,4,48,240
cust1226467,2018.05.20 AD at 18:20:49 IST,beer,11,48,288
cust1226467,2018.05.20 AD at 18:20:49 IST,Amul Butter,26,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,23,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,wheat atta,2,48,144
cust1226467,2018.05.20 AD at 18:20:49 IST,baadam,25,48,192
cust1226467,2018.05.20 AD at 18:20:49 IST,kaju,4,48,240
cust1226467,2018.05.20 AD at 18:20:49 IST,toor daal,25,48,288
cust1226467,2018.05.20 AD at 18:20:49 IST,malka daal,29,48,336
cust1226467,2018.05.20 AD at 18:20:49 IST,urad daal,24,48,384
cust1226467,2018.05.20 AD at 18:20:49 IST,rice,8,48,432
cust1226467,2018.05.20 AD at 18:20:49 IST,paneer,23,48,480
cust1226467,2018.05.20 AD at 18:20:49 IST,sugar,8,48,528
cust1226467,2018.05.20 AD at 18:20:49 IST,tea leafs,3,48,576
cust1226467,2018.05.20 AD at 18:20:49 IST,coffee,6,48,624
cust1226467,2018.05.20 AD at 18:20:49 IST,lizzat papad,2,48,672
cust1226467,2018.05.20 AD at 18:20:49 IST,maida,24,48,720
cust1226467,2018.05.20 AD at 18:20:49 IST,rawa,12,48,768
cust1226467,2018.05.20 AD at 18:20:49 IST,curd,27,48,816
cust1226467,2018.05.20 AD at 18:20:49 IST,musturd oil,24,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,ghee,24,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,red chilli,15,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,salt,15,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,jeera,22,48,144
cust1226467,2018.05.20 AD at 18:20:49 IST,garam masala,7,48,192
cust1226467,2018.05.20 AD at 18:20:49 IST,jeera powder,25,48,240
cust1226467,2018.05.20 AD at 18:20:49 IST,coriander powder,6,48,288
cust1226467,2018.05.20 AD at 18:20:49 IST,glass,27,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,cup,3,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,plate,5,48,144
cust1226467,2018.05.20 AD at 18:20:49 IST,spoons,11,48,192
cust1226467,2018.05.20 AD at 18:20:49 IST,face cream,3,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,face pack,20,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,multani mitti,25,48,144
cust1226467,2018.05.20 AD at 18:20:49 IST,soap,26,48,192
cust1226467,2018.05.20 AD at 18:20:49 IST,Nest Bread,5,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,kurkure,16,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,biscuit,17,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,makhana,13,48,144
cust1226467,2018.05.20 AD at 18:20:49 IST,chips,21,48,192
cust1226467,2018.05.20 AD at 18:20:49 IST,green chilli,24,48,48
cust1226467,2018.05.20 AD at 18:20:49 IST,potato raw,26,48,96
cust1226467,2018.05.20 AD at 18:20:49 IST,onion raw,25,48,144
cust1226467,2018.05.20 AD at 18:20:49 IST,cauli flower,25,48,192
cust1227567,2018.05.20 AD at 18:20:49 IST,coca cola,10,50,50
cust1227567,2018.05.20 AD at 18:20:49 IST,pepsi,4,50,100
cust1227567,2018.05.20 AD at 18:20:49 IST,soda water,14,50,150
cust1227567,2018.05.20 AD at 18:20:49 IST,rasna,22,50,200
cust1227567,2018.05.20 AD at 18:20:49 IST,ice,30,50,250
cust1227567,2018.05.20 AD at 18:20:49 IST,beer,5,50,300
cust1227567,2018.05.20 AD at 18:20:49 IST,Amul Butter,3,50,50
cust1227567,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,5,50,100
cust1227567,2018.05.20 AD at 18:20:49 IST,wheat atta,26,50,150
cust1227567,2018.05.20 AD at 18:20:49 IST,baadam,25,50,200
cust1227567,2018.05.20 AD at 18:20:49 IST,kaju,4,50,250
cust1227567,2018.05.20 AD at 18:20:49 IST,toor daal,26,50,300
cust1227567,2018.05.20 AD at 18:20:49 IST,malka daal,11,50,350
cust1227567,2018.05.20 AD at 18:20:49 IST,urad daal,1,50,400
cust1227567,2018.05.20 AD at 18:20:49 IST,rice,29,50,450
cust1227567,2018.05.20 AD at 18:20:49 IST,paneer,10,50,500
cust1227567,2018.05.20 AD at 18:20:49 IST,sugar,28,50,550
cust1227567,2018.05.20 AD at 18:20:49 IST,tea leafs,21,50,600
cust1227567,2018.05.20 AD at 18:20:49 IST,coffee,20,50,650
cust1227567,2018.05.20 AD at 18:20:49 IST,lizzat papad,11,50,700
cust1227567,2018.05.20 AD at 18:20:49 IST,maida,14,50,750
cust1227567,2018.05.20 AD at 18:20:49 IST,rawa,4,50,800
cust1227567,2018.05.20 AD at 18:20:49 IST,curd,5,50,850
cust1227567,2018.05.20 AD at 18:20:49 IST,musturd oil,9,50,50
cust1227567,2018.05.20 AD at 18:20:49 IST,ghee,26,50,100
cust1227567,2018.05.20 AD at 18:20:49 IST,red chilli,22,50,50
cust1227567,2018.05.20 AD at 18:20:49 IST,salt,3,50,100
cust1227567,2018.05.20 AD at 18:20:49 IST,jeera,27,50,150
cust1227567,2018.05.20 AD at 18:20:49 IST,garam masala,27,50,200
cust1227567,2018.05.20 AD at 18:20:49 IST,jeera powder,26,50,250
cust1227567,2018.05.20 AD at 18:20:49 IST,coriander powder,28,50,300
cust1227567,2018.05.20 AD at 18:20:49 IST,glass,10,50,50
cust1227567,2018.05.20 AD at 18:20:49 IST,cup,14,50,100
cust1227567,2018.05.20 AD at 18:20:49 IST,plate,12,50,150
cust1227567,2018.05.20 AD at 18:20:49 IST,spoons,17,50,200
cust1227567,2018.05.20 AD at 18:20:49 IST,face cream,23,50,50
cust1227567,2018.05.20 AD at 18:20:49 IST,face pack,8,50,100
cust1227567,2018.05.20 AD at 18:20:49 IST,multani mitti,17,50,150
cust1227567,2018.05.20 AD at 18:20:49 IST,soap,20,50,200
cust1227567,2018.05.20 AD at 18:20:49 IST,green chilli,5,50,50
cust1227567,2018.05.20 AD at 18:20:49 IST,potato raw,24,50,100
cust1227567,2018.05.20 AD at 18:20:49 IST,onion raw,4,50,150
cust1227567,2018.05.20 AD at 18:20:49 IST,cauli flower,10,50,200
cust1228667,2018.05.20 AD at 18:20:49 IST,coca cola,14,52,52
cust1228667,2018.05.20 AD at 18:20:49 IST,pepsi,3,52,104
cust1228667,2018.05.20 AD at 18:20:49 IST,soda water,13,52,156
cust1228667,2018.05.20 AD at 18:20:49 IST,rasna,10,52,208
cust1228667,2018.05.20 AD at 18:20:49 IST,ice,5,52,260
cust1228667,2018.05.20 AD at 18:20:49 IST,beer,14,52,312
cust1228667,2018.05.20 AD at 18:20:49 IST,Amul Butter,16,52,52
cust1228667,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,30,52,104
cust1228667,2018.05.20 AD at 18:20:49 IST,wheat atta,8,52,156
cust1228667,2018.05.20 AD at 18:20:49 IST,baadam,8,52,208
cust1228667,2018.05.20 AD at 18:20:49 IST,kaju,19,52,260
cust1228667,2018.05.20 AD at 18:20:49 IST,toor daal,11,52,312
cust1228667,2018.05.20 AD at 18:20:49 IST,malka daal,20,52,364
cust1228667,2018.05.20 AD at 18:20:49 IST,urad daal,23,52,416
cust1228667,2018.05.20 AD at 18:20:49 IST,rice,1,52,468
cust1228667,2018.05.20 AD at 18:20:49 IST,paneer,24,52,520
cust1228667,2018.05.20 AD at 18:20:49 IST,sugar,5,52,572
cust1228667,2018.05.20 AD at 18:20:49 IST,tea leafs,13,52,624
cust1228667,2018.05.20 AD at 18:20:49 IST,coffee,27,52,676
cust1228667,2018.05.20 AD at 18:20:49 IST,lizzat papad,26,52,728
cust1228667,2018.05.20 AD at 18:20:49 IST,maida,14,52,780
cust1228667,2018.05.20 AD at 18:20:49 IST,rawa,14,52,832
cust1228667,2018.05.20 AD at 18:20:49 IST,curd,28,52,884
cust1228667,2018.05.20 AD at 18:20:49 IST,musturd oil,24,52,52
cust1228667,2018.05.20 AD at 18:20:49 IST,ghee,25,52,104
cust1228667,2018.05.20 AD at 18:20:49 IST,red chilli,8,52,52
cust1228667,2018.05.20 AD at 18:20:49 IST,salt,9,52,104
cust1228667,2018.05.20 AD at 18:20:49 IST,jeera,17,52,156
cust1228667,2018.05.20 AD at 18:20:49 IST,garam masala,14,52,208
cust1228667,2018.05.20 AD at 18:20:49 IST,jeera powder,30,52,260
cust1228667,2018.05.20 AD at 18:20:49 IST,coriander powder,23,52,312
cust1228667,2018.05.20 AD at 18:20:49 IST,glass,6,52,52
cust1228667,2018.05.20 AD at 18:20:49 IST,cup,14,52,104
cust1228667,2018.05.20 AD at 18:20:49 IST,plate,17,52,156
cust1228667,2018.05.20 AD at 18:20:49 IST,spoons,25,52,208
cust1228667,2018.05.20 AD at 18:20:49 IST,face cream,27,52,52
cust1228667,2018.05.20 AD at 18:20:49 IST,face pack,10,52,104
cust1228667,2018.05.20 AD at 18:20:49 IST,multani mitti,18,52,156
cust1228667,2018.05.20 AD at 18:20:49 IST,soap,28,52,208
cust1228667,2018.05.20 AD at 18:20:49 IST,Nest Bread,20,52,52
cust1228667,2018.05.20 AD at 18:20:49 IST,kurkure,18,52,52
cust1228667,2018.05.20 AD at 18:20:49 IST,biscuit,28,52,104
cust1228667,2018.05.20 AD at 18:20:49 IST,makhana,14,52,156
cust1228667,2018.05.20 AD at 18:20:49 IST,chips,29,52,208
cust1228667,2018.05.20 AD at 18:20:49 IST,green chilli,13,52,52
cust1228667,2018.05.20 AD at 18:20:49 IST,potato raw,12,52,104
cust1228667,2018.05.20 AD at 18:20:49 IST,onion raw,8,52,156
cust1228667,2018.05.20 AD at 18:20:49 IST,cauli flower,27,52,208
cust1229767,2018.05.20 AD at 18:20:49 IST,Amul Butter,24,54,54
cust1229767,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,14,54,108
cust1229767,2018.05.20 AD at 18:20:49 IST,wheat atta,26,54,162
cust1229767,2018.05.20 AD at 18:20:49 IST,baadam,15,54,216
cust1229767,2018.05.20 AD at 18:20:49 IST,kaju,21,54,270
cust1229767,2018.05.20 AD at 18:20:49 IST,toor daal,19,54,324
cust1229767,2018.05.20 AD at 18:20:49 IST,malka daal,18,54,378
cust1229767,2018.05.20 AD at 18:20:49 IST,urad daal,18,54,432
cust1229767,2018.05.20 AD at 18:20:49 IST,rice,12,54,486
cust1229767,2018.05.20 AD at 18:20:49 IST,paneer,28,54,540
cust1229767,2018.05.20 AD at 18:20:49 IST,sugar,28,54,594
cust1229767,2018.05.20 AD at 18:20:49 IST,tea leafs,19,54,648
cust1229767,2018.05.20 AD at 18:20:49 IST,coffee,2,54,702
cust1229767,2018.05.20 AD at 18:20:49 IST,lizzat papad,18,54,756
cust1229767,2018.05.20 AD at 18:20:49 IST,maida,17,54,810
cust1229767,2018.05.20 AD at 18:20:49 IST,rawa,10,54,864
cust1229767,2018.05.20 AD at 18:20:49 IST,curd,17,54,918
cust1229767,2018.05.20 AD at 18:20:49 IST,musturd oil,3,54,54
cust1229767,2018.05.20 AD at 18:20:49 IST,ghee,2,54,108
cust1229767,2018.05.20 AD at 18:20:49 IST,face cream,2,54,54
cust1229767,2018.05.20 AD at 18:20:49 IST,face pack,29,54,108
cust1229767,2018.05.20 AD at 18:20:49 IST,multani mitti,13,54,162
cust1229767,2018.05.20 AD at 18:20:49 IST,soap,28,54,216
cust1229767,2018.05.20 AD at 18:20:49 IST,Nest Bread,14,54,54
cust1230867,2018.05.20 AD at 18:20:49 IST,coca cola,11,56,56
cust1230867,2018.05.20 AD at 18:20:49 IST,pepsi,19,56,112
cust1230867,2018.05.20 AD at 18:20:49 IST,soda water,15,56,168
cust1230867,2018.05.20 AD at 18:20:49 IST,rasna,24,56,224
cust1230867,2018.05.20 AD at 18:20:49 IST,ice,14,56,280
cust1230867,2018.05.20 AD at 18:20:49 IST,beer,6,56,336
cust1230867,2018.05.20 AD at 18:20:49 IST,Amul Butter,23,56,56
cust1230867,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,2,56,112
cust1230867,2018.05.20 AD at 18:20:49 IST,wheat atta,7,56,168
cust1230867,2018.05.20 AD at 18:20:49 IST,baadam,1,56,224
cust1230867,2018.05.20 AD at 18:20:49 IST,kaju,5,56,280
cust1230867,2018.05.20 AD at 18:20:49 IST,toor daal,27,56,336
cust1230867,2018.05.20 AD at 18:20:49 IST,malka daal,6,56,392
cust1230867,2018.05.20 AD at 18:20:49 IST,urad daal,8,56,448
cust1230867,2018.05.20 AD at 18:20:49 IST,rice,30,56,504
cust1230867,2018.05.20 AD at 18:20:49 IST,paneer,29,56,560
cust1230867,2018.05.20 AD at 18:20:49 IST,sugar,2,56,616
cust1230867,2018.05.20 AD at 18:20:49 IST,tea leafs,6,56,672
cust1230867,2018.05.20 AD at 18:20:49 IST,coffee,23,56,728
cust1230867,2018.05.20 AD at 18:20:49 IST,lizzat papad,15,56,784
cust1230867,2018.05.20 AD at 18:20:49 IST,maida,19,56,840
cust1230867,2018.05.20 AD at 18:20:49 IST,rawa,6,56,896
cust1230867,2018.05.20 AD at 18:20:49 IST,curd,13,56,952
cust1230867,2018.05.20 AD at 18:20:49 IST,musturd oil,5,56,56
cust1230867,2018.05.20 AD at 18:20:49 IST,ghee,27,56,112
cust1230867,2018.05.20 AD at 18:20:49 IST,red chilli,7,56,56
cust1230867,2018.05.20 AD at 18:20:49 IST,salt,2,56,112
cust1230867,2018.05.20 AD at 18:20:49 IST,jeera,7,56,168
cust1230867,2018.05.20 AD at 18:20:49 IST,garam masala,26,56,224
cust1230867,2018.05.20 AD at 18:20:49 IST,jeera powder,17,56,280
cust1230867,2018.05.20 AD at 18:20:49 IST,coriander powder,10,56,336
cust1230867,2018.05.20 AD at 18:20:49 IST,glass,17,56,56
cust1230867,2018.05.20 AD at 18:20:49 IST,cup,28,56,112
cust1230867,2018.05.20 AD at 18:20:49 IST,plate,29,56,168
cust1230867,2018.05.20 AD at 18:20:49 IST,spoons,3,56,224
cust1230867,2018.05.20 AD at 18:20:49 IST,face cream,4,56,56
cust1230867,2018.05.20 AD at 18:20:49 IST,face pack,12,56,112
cust1230867,2018.05.20 AD at 18:20:49 IST,multani mitti,21,56,168
cust1230867,2018.05.20 AD at 18:20:49 IST,soap,3,56,224
cust1230867,2018.05.20 AD at 18:20:49 IST,Nest Bread,9,56,56
cust1230867,2018.05.20 AD at 18:20:49 IST,kurkure,4,56,56
cust1230867,2018.05.20 AD at 18:20:49 IST,biscuit,22,56,112
cust1230867,2018.05.20 AD at 18:20:49 IST,makhana,29,56,168
cust1230867,2018.05.20 AD at 18:20:49 IST,chips,28,56,224
cust1230867,2018.05.20 AD at 18:20:49 IST,green chilli,29,56,56
cust1230867,2018.05.20 AD at 18:20:49 IST,potato raw,6,56,112
cust1230867,2018.05.20 AD at 18:20:49 IST,onion raw,17,56,168
cust1230867,2018.05.20 AD at 18:20:49 IST,cauli flower,30,56,224
cust1233067,2018.05.20 AD at 18:20:49 IST,Amul Butter,11,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,25,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,wheat atta,18,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,baadam,13,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,kaju,11,60,300
cust1233067,2018.05.20 AD at 18:20:49 IST,toor daal,15,60,360
cust1233067,2018.05.20 AD at 18:20:49 IST,malka daal,1,60,420
cust1233067,2018.05.20 AD at 18:20:49 IST,urad daal,10,60,480
cust1233067,2018.05.20 AD at 18:20:49 IST,rice,19,60,540
cust1233067,2018.05.20 AD at 18:20:49 IST,paneer,28,60,600
cust1233067,2018.05.20 AD at 18:20:49 IST,sugar,6,60,660
cust1233067,2018.05.20 AD at 18:20:49 IST,tea leafs,12,60,720
cust1233067,2018.05.20 AD at 18:20:49 IST,coffee,11,60,780
cust1233067,2018.05.20 AD at 18:20:49 IST,lizzat papad,29,60,840
cust1233067,2018.05.20 AD at 18:20:49 IST,maida,18,60,900
cust1233067,2018.05.20 AD at 18:20:49 IST,rawa,7,60,960
cust1233067,2018.05.20 AD at 18:20:49 IST,curd,12,60,1020
cust1233067,2018.05.20 AD at 18:20:49 IST,musturd oil,13,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,ghee,2,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,face cream,12,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,face pack,10,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,multani mitti,6,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,soap,17,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,Nest Bread,9,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,coca cola,17,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,pepsi,20,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,soda water,29,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,rasna,26,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,ice,8,60,300
cust1233067,2018.05.20 AD at 18:20:49 IST,beer,15,60,360
cust1233067,2018.05.20 AD at 18:20:49 IST,Amul Butter,25,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,4,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,wheat atta,13,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,baadam,5,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,kaju,26,60,300
cust1233067,2018.05.20 AD at 18:20:49 IST,toor daal,3,60,360
cust1233067,2018.05.20 AD at 18:20:49 IST,malka daal,24,60,420
cust1233067,2018.05.20 AD at 18:20:49 IST,urad daal,17,60,480
cust1233067,2018.05.20 AD at 18:20:49 IST,rice,20,60,540
cust1233067,2018.05.20 AD at 18:20:49 IST,paneer,30,60,600
cust1233067,2018.05.20 AD at 18:20:49 IST,sugar,27,60,660
cust1233067,2018.05.20 AD at 18:20:49 IST,tea leafs,11,60,720
cust1233067,2018.05.20 AD at 18:20:49 IST,coffee,15,60,780
cust1233067,2018.05.20 AD at 18:20:49 IST,lizzat papad,13,60,840
cust1233067,2018.05.20 AD at 18:20:49 IST,maida,15,60,900
cust1233067,2018.05.20 AD at 18:20:49 IST,rawa,20,60,960
cust1233067,2018.05.20 AD at 18:20:49 IST,curd,29,60,1020
cust1233067,2018.05.20 AD at 18:20:49 IST,musturd oil,5,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,ghee,12,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,red chilli,5,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,salt,26,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,jeera,2,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,garam masala,11,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,jeera powder,5,60,300
cust1233067,2018.05.20 AD at 18:20:49 IST,coriander powder,29,60,360
cust1233067,2018.05.20 AD at 18:20:49 IST,glass,29,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,cup,14,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,plate,2,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,spoons,1,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,face cream,1,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,face pack,3,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,multani mitti,24,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,soap,19,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,green chilli,7,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,potato raw,11,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,onion raw,26,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,cauli flower,23,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,coca cola,22,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,pepsi,2,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,soda water,3,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,rasna,15,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,ice,9,60,300
cust1233067,2018.05.20 AD at 18:20:49 IST,beer,8,60,360
cust1233067,2018.05.20 AD at 18:20:49 IST,Amul Butter,24,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,Amul Cheese slices,20,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,wheat atta,14,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,baadam,30,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,kaju,7,60,300
cust1233067,2018.05.20 AD at 18:20:49 IST,toor daal,26,60,360
cust1233067,2018.05.20 AD at 18:20:49 IST,malka daal,28,60,420
cust1233067,2018.05.20 AD at 18:20:49 IST,urad daal,9,60,480
cust1233067,2018.05.20 AD at 18:20:49 IST,rice,25,60,540
cust1233067,2018.05.20 AD at 18:20:49 IST,paneer,29,60,600
cust1233067,2018.05.20 AD at 18:20:49 IST,sugar,20,60,660
cust1233067,2018.05.20 AD at 18:20:49 IST,tea leafs,5,60,720
cust1233067,2018.05.20 AD at 18:20:49 IST,coffee,28,60,780
cust1233067,2018.05.20 AD at 18:20:49 IST,lizzat papad,21,60,840
cust1233067,2018.05.20 AD at 18:20:49 IST,maida,23,60,900
cust1233067,2018.05.20 AD at 18:20:49 IST,rawa,8,60,960
cust1233067,2018.05.20 AD at 18:20:49 IST,curd,21,60,1020
cust1233067,2018.05.20 AD at 18:20:49 IST,musturd oil,7,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,ghee,11,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,red chilli,16,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,salt,23,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,jeera,18,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,garam masala,15,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,jeera powder,17,60,300
cust1233067,2018.05.20 AD at 18:20:49 IST,coriander powder,2,60,360
cust1233067,2018.05.20 AD at 18:20:49 IST,glass,25,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,cup,29,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,plate,30,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,spoons,23,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,face cream,15,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,face pack,1,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,multani mitti,25,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,soap,5,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,Nest Bread,4,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,kurkure,18,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,biscuit,7,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,makhana,22,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,chips,26,60,240
cust1233067,2018.05.20 AD at 18:20:49 IST,green chilli,2,60,60
cust1233067,2018.05.20 AD at 18:20:49 IST,potato raw,22,60,120
cust1233067,2018.05.20 AD at 18:20:49 IST,onion raw,22,60,180
cust1233067,2018.05.20 AD at 18:20:49 IST,cauli flower,16,60,240
cust1235267,2018.05.20 AD at 18:20:49 IST,coca cola,8,64,64
cust1235267,2018.05.20 AD at 18:20:49 IST,pepsi,22,64,128
cust1235267,2018.05.20 AD at 18:20:49 IST,soda water,29,64,192
cust1235267,2018.05.20 AD at 18:20:49 IST,rasna,4,64,256
cust1235267,2018.05.20 AD at 18:20:49 IST,ice,3,64,320
cust1235267,2018.05.20 AD at 18:20:49 IST,beer,24,64,384
