State,District,Subdistrict,City,City_Regiotype,Pincode,Locality,Sublocality,Sublocality_ID,Grid_Name,Part_Grid_Name,Part_Grid_Split_Count,Grid_Population,Grid_Households,Part_Grid_Population,Part_Grid_Households,ESI_Value,ESI_Segment
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,Mum_01833,Mum_01833_1450,1,2889,683,511,107,310000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,Mum_01834,Mum_01834_993,1,3051,777,311,65,57000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Shirley,431,Mum_01409,Mum_01409_431,1,1908,488,374,96,65000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Chimbai village,1451,Mum_01413,Mum_01413_1451,1,1339,344,42,11,45000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01414,Mum_01414_1285,1,1431,372,1431,372,263000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01417,Mum_01417_1392,1,1166,303,1166,303,246000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01510,Mum_01510_991,1,2543,582,2543,582,175000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Yamuna Nagar,617,Mum_01512,Mum_01512_617,1,2590,594,1805,413,208000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Highland Park,885,Mum_01513,Mum_01513_885,1,4431,1014,2982,682,176000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,Mum_01546,Mum_01546_894,1,3249,829,1941,495,319000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Rizvi Complex area,1443,Mum_01550,Mum_01550_1443,1,1704,435,289,74,306000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01552,Mum_01552_1452,2,1126,287,1126,287,248000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01553,Mum_01553_1452,1,1532,393,1072,273,284000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,ONGC Colony,608,Mum_01556,Mum_01556_608,1,2866,745,2138,556,175000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Phase D,   Shastri Nagar",656,Mum_01655,Mum_01655_656,1,3972,910,1299,298,204000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shitladevi   Chawl, D N Nagar",99,Mum_01661,Mum_01661_99,1,1426,342,243,56,27000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shanti Nagar,   D N Nagar",570,Mum_01662,Mum_01662_570,1,2107,498,1314,301,176000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Ambedkar Nagar,128,Mum_01685,Mum_01685_128,2,2802,714,1247,318,282000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Vaidya Nagar,112,Mum_01694,Mum_01694_112,4,899,234,899,234,251000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Mum_01793,Mum_01793_1177,1,3686,844,211,49,169000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Adarsh Nagar,1082,Mum_01794,Mum_01794_1082,1,3131,716,3131,716,30000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,D N Nagar,410,Mum_01801,Mum_01801_410,1,2066,474,1204,276,176000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Pali Village,1325,Mum_01830,Mum_01830_1325,1,2560,651,802,204,257000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bhabh Hospital area,1450,Mum_01832,Mum_01832_1450,1,5769,1204,3782,789,298000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01833,Mum_01833_1285,1,2889,683,1562,406,170000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Santosh Nagar,993,Mum_01833,Mum_01833_993,1,2889,683,410,85,221000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01834,Mum_01834_1285,1,3051,777,1270,330,57000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,ONGC Colony,608,Mum_01835,Mum_01835_608,1,363,84,148,39,30000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Bandra Talao,1446,Mum_02107,Mum_02107_1446,2,4034,884,805,168,247000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Khar West,Jaibharat   Society,784,Mum_02107,Mum_02107_784,1,4034,884,1827,401,163000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Joseph Patel   Wadi, Versova",1150,Mum_01030,Mum_01030_1150,2,1229,300,925,230,183000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Joseph Patel   Wadi, Versova",1150,Mum_01031,Mum_01031_1150,1,3031,752,3031,752,214000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Seven Bunglow,875,Mum_01137,Mum_01137_875,1,1861,463,1306,324,208000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Juhu,Mora Gaon,1164,Mum_01141,Mum_01141_1164,2,1540,343,1540,343,44000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01154,Mum_01154_1392,1,1766,459,1766,459,280000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01155,Mum_01155_1392,1,926,241,926,241,170000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01245,Mum_01245_1351,1,3141,719,3141,719,137000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mudran Press   Colony,872,Mum_01250,Mum_01250_872,1,3037,696,375,86,200000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Juhu,Mora Gaon,1164,Mum_01257,Mum_01257_1164,1,819,182,819,182,24000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Pali Hills,Danda,309,Mum_01267,Mum_01267_309,1,15968,3685,2297,585,70000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Hanuman Nagar,749,Mum_01267,Mum_01267_749,1,15968,3685,1123,286,220000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,"Railway Colony,   Shirley",169,Mum_01272,Mum_01272_169,1,1294,330,691,176,65000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01278,Mum_01278_1392,2,2720,707,2720,707,248000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01374,Mum_01374_1351,1,2184,500,1911,437,180000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Yamuna Nagar,617,Mum_01374,Mum_01374_617,1,2184,500,273,63,180000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Shastri Nagar,1057,Mum_01378,Mum_01378_1057,1,4342,994,1442,330,149000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01380,Mum_01380_1427,1,2832,649,276,64,197000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Jeet Nagar,   Versova",1056,Mum_00843,Mum_00843_1056,1,2323,577,1951,484,183000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,Mum_00844,Mum_00844_1346,1,2111,524,999,248,180000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400061,Andheri West,"Joseph Patel   Wadi, Versova",1150,Mum_01029,Mum_01029_1150,2,661,164,661,164,35000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,Mum_01033,Mum_01033_1346,1,1389,346,804,200,220000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Seven Bunglow,875,Mum_01033,Mum_01033_875,1,1389,346,585,146,205000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Model Town,1084,Mum_01133,Mum_01133_1084,1,2952,676,1366,313,90000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01153,Mum_01153_1392,1,1027,267,1027,267,315000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mudran Press   Colony,872,Mum_01251,Mum_01251_872,2,2369,542,2369,542,177000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,Mum_01253,Mum_01253_939,1,2675,664,2675,664,210000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Mum_01256,Mum_01256_1162,1,487,121,487,121,171000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Hanuman Nagar,749,Mum_01269,Mum_01269_749,1,1144,292,724,185,220000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Mum_01273,Mum_01273_1466,1,2908,742,1588,405,224000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Mum_01274,Mum_01274_1466,1,3462,883,330,85,241000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Joggers Park,1447,Mum_01275,Mum_01275_1447,1,1296,332,128,33,68000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Model Town,1084,Mum_01380,Mum_01380_1084,1,2832,649,1419,325,197000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Industrial   Area,1183,Mum_01380,Mum_01380_1183,1,2832,649,1137,260,165000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Bhudargarh Colony,1064,Mum_01381,Mum_01381_1064,1,1218,279,1218,279,199000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Manish Nagar,   Four Bungalows",636,Mum_01382,Mum_01382_636,1,2933,692,432,108,150000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Manish Nagar,   Four Bungalows",636,Mum_01383,Mum_01383_636,1,1817,452,942,234,198000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,Mum_01407,Mum_01407_894,1,2318,591,431,110,225000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Auxilium Convent,1466,Mum_01410,Mum_01410_1466,1,2763,704,2763,704,250000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01411,Mum_01411_1452,1,2825,720,1295,330,259000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,D Monte Park,1452,Mum_01412,Mum_01412_1452,1,1696,432,1696,432,249000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01509,Mum_01509_991,1,206,48,206,48,137000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Yamuna Nagar,617,Mum_01511,Mum_01511_617,1,3996,914,2243,513,137000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01511,Mum_01511_991,1,3996,914,1753,401,137000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Highland Park,885,Mum_01514,Mum_01514_885,1,3163,724,1246,285,228000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01515,Mum_01515_1351,1,4463,1022,799,183,136000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Manish Nagar,   Four Bungalows",636,Mum_01520,Mum_01520_636,1,2524,608,1520,378,161000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Indira Nagar,   Four Bungalows",662,Mum_01522,Mum_01522_662,1,2042,507,1619,402,162000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shiv Nagar,   D N Nagar",119,Mum_01523,Mum_01523_119,1,3033,754,776,193,86000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mhada Colony,1177,Mum_01651,Mum_01651_1177,1,4811,1101,4211,963,168000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Phase D,   Shastri Nagar",656,Mum_01654,Mum_01654_656,1,5578,1276,5578,1276,256000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shitladevi   Chawl, D N Nagar",99,Mum_01660,Mum_01660_99,1,2035,499,405,93,178000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Shiv Nagar,   D N Nagar",119,Mum_01662,Mum_01662_119,1,2107,498,793,197,176000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"ESIC Nagar,   D N Nagar",123,Mum_01663,Mum_01663_123,1,1225,300,520,130,132000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mithun Garden,1449,Mum_01690,Mum_01690_1449,1,2175,545,706,180,328000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Anand Nagar,1019,Mum_01930,Mum_01930_1019,1,3700,847,3700,847,96000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400102,Jogeshwari West,Adarsh Nagar,1082,Mum_01931,Mum_01931_1082,1,3176,728,2092,479,30000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,Mum_00935,Mum_00935_1346,1,1128,280,1128,280,40000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Chuim,306,Mum_01270,Mum_01270_306,1,1426,364,1172,299,225000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Carter Road,1445,Mum_01273,Mum_01273_1445,1,2908,742,1320,337,229000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Chimbai village,1451,Mum_01275,Mum_01275_1451,1,1296,332,845,216,45000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Khar West,Chimbai village,1451,Mum_01276,Mum_01276_1451,2,174,45,174,45,45000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01279,Mum_01279_1392,1,1858,483,1858,483,300000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01372,Mum_01372_991,1,357,82,357,82,139000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Milat Nagar,991,Mum_01373,Mum_01373_991,1,4134,946,243,56,205000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01376,Mum_01376_1351,1,3172,726,3172,726,140000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Four Bungalows,449,Mum_01385,Mum_01385_449,1,2385,593,1941,482,306000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01413,Mum_01413_1285,1,1339,344,430,112,245000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,Mum_00845,Mum_00845_1346,1,726,181,726,181,150000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,Mum_00846,Mum_00846_1346,1,46,12,46,12,23000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01027,Mum_01027_1427,1,1599,366,1599,366,120000,"1,20,000-1,60,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01038,Mum_01038_1392,1,318,83,318,83,247000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Joggers Park,1447,Mum_01149,Mum_01149_1447,1,86,22,86,22,334000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01248,Mum_01248_1427,1,4875,1115,4875,1115,196000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01249,Mum_01249_1427,1,3160,723,3160,723,90000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Mum_01254,Mum_01254_1162,1,2812,698,1635,406,202000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Mum_01255,Mum_01255_1162,2,982,244,982,244,198000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Shirley,431,Mum_01271,Mum_01271_431,1,1077,275,1077,275,226000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Joggers Park,1447,Mum_01274,Mum_01274_1447,1,3462,883,1507,384,278000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,Mum_00934,Mum_00934_1346,1,2321,576,2321,576,243000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Model Town,1084,Mum_01134,Mum_01134_1084,1,2259,517,2259,517,90000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Mum_01138,Mum_01138_1162,3,313,78,313,78,176000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Model Town,1084,Mum_01250,Mum_01250_1084,1,3037,696,2406,551,243000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,Mum_01252,Mum_01252_939,1,1740,428,1527,379,236000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400049,Juhu,Mora Gaon,1164,Mum_01258,Mum_01258_1164,1,749,167,94,21,212000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,Mum_01269,Mum_01269_894,1,1144,292,420,107,307000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Mount Mary,1392,Mum_01281,Mum_01281_1392,1,880,229,880,229,42000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Ratan Nagar,   Four Bungalows",939,Mum_01382,Mum_01382_939,1,2933,692,596,148,207000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Bharat Nagar,   Versova",1162,Mum_01385,Mum_01385_1162,1,2385,593,444,111,188000,"1,60,000-2,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Pali Hills,Danda,309,Mum_01404,Mum_01404_309,1,13181,3091,4447,1133,90000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,Mum_01406,Mum_01406_894,1,2276,581,2184,557,327000,"3,00,000-4,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01131,Mum_01131_1427,1,1265,290,1265,290,34000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01132,Mum_01132_1427,1,1797,411,1797,411,34000,"20,000-40,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Mudran Press   Colony,872,Mum_01252,Mum_01252_872,1,1740,428,213,49,236000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400052,Old Khar West,Koliwada,743,Mum_01267,Mum_01267_743,1,15968,3685,5688,1276,45000,"40,000-80,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Pali Hills,Union Park,894,Mum_01270,Mum_01270_894,1,1426,364,254,65,225000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400050,Bandra West,Ranwar,1285,Mum_01277,Mum_01277_1285,1,1701,442,1701,442,261000,"2,50,000-3,00,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,SV Patel Nagar,1427,Mum_01028,Mum_01028_1427,1,137,35,55,14,90000,"80,000-1,20,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,"Aram Nagar,   Versova",1346,Mum_01032,Mum_01032_1346,1,2390,594,154,39,220000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01129,Mum_01129_1351,1,670,154,670,154,203000,"2,00,000-2,50,000"
Maharashtra,Mumbai Suburban,Area not under any Sub-district,Mumbai,Suburbs,400053,Andheri West,Lokhandwala   Complex,1351,Mum_01130,Mum_01130_1351,1,1554,356,1554,356,169000,"1,60,000-2,00,000"
